mun_code,year,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,prec11,prec12
1058,2022,3.11,7.3,21.13,71.27,98.53,66.47,41.85,42.26,37.33,95.7,44.29,63.8
1059,1991,64.01,14.47,219.36,98.88,152.39,45.59,15.39,31.82,98.79,119.77,28.53,10.97
1059,1992,56.97,34.2,30.1,121.16,72.45,234.59,80.75,22.78,109.66,214.01,38.33,58.17
1059,1993,17.3,12.55,151.56,187.24,70.96,76.82,28.71,46.48,174.97,152.28,104.59,18.67
1059,1994,117.26,111.21,18.22,128.39,127.31,102.24,16.65,24.46,271.49,80.6,214.41,35.86
1059,1995,28.36,49.72,10.35,164.99,108.46,146.23,20.24,49.05,145.55,31.11,90.13,85.67
1059,1996,157.63,107.02,88.09,88.41,61.54,47.45,42.23,68.66,77.47,243.43,121.97,155.03
1059,1997,98.8,8.23,4.98,13.01,26.93,168.45,51.8,53.82,8.7,31.86,83.84,93.41
1059,1998,35.72,39.43,16.84,111.96,123.19,44.25,42.97,36.35,42.75,122.37,15.43,26.52
1059,1999,102.07,4.97,65.35,66.59,187.68,88.67,17.31,80.02,100.1,127.24,112.29,39.71
1059,2000,8.58,7.61,45.62,159.29,49.8,124.25,59.71,88.59,93.81,242.43,172.66,69.12
1059,2001,62.57,55.68,124.38,41,157.98,23.6,66.85,52.2,61.57,87.75,48.59,10.58
1059,2002,24.21,175.81,49.76,86.47,204.55,116.22,101.83,170.47,91.37,90.48,199.06,86.16
1059,2003,29.73,16.84,9.56,76.11,30.11,31.7,16.83,15.41,29.33,53.09,140.82,145.83
1059,2004,93.44,129.37,37.64,123.65,105.04,47.05,19.89,21.64,39.64,119.46,100.38,67.3
1059,2005,8.99,23.98,37.04,138.63,70.21,32.98,30.58,94.81,114.46,139.7,37.18,48.07
1059,2006,79.23,60.74,40.84,34,43.2,15.93,13.5,45.96,279.16,42.11,48.7,39.86
1059,2007,33.72,24.16,66.8,32.83,134.3,113.44,11.19,78.14,45.41,77.89,61.95,20.72
1059,2008,99.74,26.44,32.7,96.12,196.12,80.78,64.24,24.25,86.74,42.25,218.71,265.32
1059,2009,99.62,46.75,98.2,293.31,35.22,57.74,19.37,37.24,98.04,67.13,107.87,88.08
1059,2010,95.5,97.62,124.91,56.31,177.43,158.01,26.26,113.4,61.95,131.89,233.51,101.59
1059,2011,35.23,76.53,220.77,21.23,21.19,170.19,77.55,21.15,64.81,43.67,215.91,17.41
1059,2012,66.01,29.12,71.67,124.4,154.68,51.87,73.81,32.16,120.42,67.64,179.34,32.58
1059,2013,53.13,56.55,175.71,153.83,202.61,54.14,56,49.3,34.59,135.06,124.87,98.86
1059,2014,116.55,109.63,124.17,92.07,94.83,114.24,146.6,69.04,57.53,69.76,210.17,95.46
1059,2015,48.83,149.76,144.04,93.96,123.02,103.73,17.3,106.77,91.16,135.35,6.44,18.41
1059,2016,24.56,136.62,102.17,59.35,107,56.73,33.72,71.5,71.14,83.48,278.41,59.2
1059,2017,15.24,66.87,91.22,86.15,53.47,84.68,28.01,17.42,49.01,3.72,76.29,65.18
1059,2018,141.2,101.06,132.59,124.32,178.66,100.6,57.31,15.65,52.96,180.29,194,13.53
1059,2019,13.17,33.02,13.72,126.33,103.46,51.01,118.1,54.32,81.71,133.8,305.27,81.41
1059,2020,19.06,5.45,73.97,80.51,134.28,88.72,47.13,70.01,71.65,96.77,14.81,92.38
1059,2021,112.62,40.5,13.04,69.51,81.9,43.83,72.54,46.21,36.15,46.38,156.95,23.32
1059,2022,3.53,8.29,25.37,68.75,103.12,62.05,42.63,42.98,34.43,95.41,51.7,70.12
1062,1991,66.61,30.26,297.06,86.73,137.81,76.79,36.84,48.06,140.05,164.07,29.79,33.05
1062,1992,45.06,29.14,48.75,127.45,99.59,335.97,110.43,62.95,217.61,258.41,37.39,45.51
1062,1993,14.79,12.52,153.59,231.03,91.19,139.98,87.99,105.97,355.23,184.43,97.84,41.59
1062,1994,141.78,132.99,25.2,127.96,176.88,86.01,47.22,96.96,418.27,112.91,317.02,27.19
1062,1995,42.12,62.13,20.3,252.31,195.23,170.53,70.17,68.9,174.37,22.76,84.87,89.99
1062,1996,160.51,102.14,88.79,82.43,134.36,102.42,102.53,143.71,78.52,237.2,176.81,156.13
1062,1997,95.26,12.23,10.38,43.07,45.64,216.78,103.12,75.65,17.44,41.59,100.27,100.97
1062,1998,40.75,37.79,24.34,156.93,198.57,96.69,93.47,72.05,89.73,117.72,16.42,18.96
1062,1999,101.79,18.36,81.36,74.47,257.31,144.94,37.11,116.31,167.99,133.25,107.24,52.27
1062,2000,7.28,9.96,58.73,207.09,75.28,87.09,107.09,116.12,144.8,424.86,189.42,55.13
1062,2001,60.07,65.1,146.93,55.97,209.25,63.36,134.97,114.13,84.48,112.89,52.9,20.35
1062,2002,22.45,161.77,51.83,94.58,277.76,197.16,151.46,259.71,115.26,83.17,239.77,79.22
1062,2003,26.7,26.4,13.66,81.87,39.14,49.24,53.04,78.09,39.71,58.78,167.75,175.4
1062,2004,90.58,132.88,50.33,147.27,155.3,93.21,78.66,69.72,40.6,170.43,126.66,69.09
1062,2005,13.77,17.78,42.07,151.28,89.11,89.4,55.2,140.66,171.52,101.48,39.23,41.41
1062,2006,74.49,58.88,61.03,70.68,89.07,46.32,39.83,104.5,270.15,60.13,46.51,56.63
1062,2007,54.85,35.22,84.23,42.12,197.09,164.29,61.07,153.79,64.81,71.9,61,23.84
1062,2008,81.93,26.04,43.97,122.91,215.61,114.68,195.43,66.68,147.22,46.83,251.67,255.32
1062,2009,91.83,57.43,113.53,334.45,71.64,115.32,74.49,93.66,106.3,79.77,75.51,100.36
1062,2010,78.21,82.94,111.37,72.32,210.7,223.7,66.39,146.55,98.46,139.07,219.41,86.78
1062,2011,25.73,65.42,201.88,33.61,52.87,192.97,172.39,54.41,93.66,40.13,278.92,29.81
1062,2012,69.96,24.82,62.48,163.71,223.96,100.8,218.24,127.78,90.98,60.06,196.15,31.27
1062,2013,33.47,68.26,152.95,189.06,329.58,92.78,86.65,100.01,71.62,115.44,116.08,92.81
1062,2014,98.63,123.83,99.71,71.65,136.91,142.95,219.89,180.17,70.33,94.07,280.56,73.9
1062,2015,48.61,132.21,135.52,122.55,194.29,153.64,55.63,105.18,127.3,144.81,16.01,6.42
1062,2016,33.95,127.19,115.63,95.86,193.59,164.3,108.59,97.47,59.71,134.51,324.68,57
1062,2017,14.15,60.37,140.32,101.53,90.69,189.67,96.22,81.58,82.8,6.57,49.23,67.8
1062,2018,244.47,83.03,135.05,164.98,179.68,116.27,97.6,36.25,79.57,202.86,245.34,28.08
1062,2019,8.93,35.6,23.01,162.37,132.78,113.79,162.84,99.94,104.78,186.42,329.06,121.1
1062,2020,22.64,12.66,99.52,88.88,140.4,154.32,64.07,116.4,52.63,136.25,13.51,64.76
1062,2021,104.06,45.04,31.42,86.72,154,88.39,137.11,83.9,66.15,99.37,145.36,33.46
1062,2022,3.06,7.85,28.82,96.54,128.82,113.38,73.98,71.11,66.18,136.84,42.94,62.62
1063,1991,69.38,35.52,320.76,99.32,128.44,122.81,50.24,67.28,157.81,179.61,31.03,37.18
1063,1992,47.37,31.38,54.81,145.7,113.69,346.73,117.67,104.73,269.05,273.37,41.13,52.81
1063,1993,14.81,11.89,148.09,242.92,111.6,164.97,130.82,136.25,444.84,230.49,105.54,41.64
1063,1994,152.49,137.95,28.39,137.62,215.86,93.41,58.15,136.43,475.99,123.31,358.9,31.9
1063,1995,44.79,66.28,23.46,275.28,210.99,183.48,90.81,91.4,206.2,32.54,91.07,92.19
1063,1996,168.7,97.57,92.9,78.21,174.17,121.21,125.31,188.21,83.25,251.58,204.44,156.97
1063,1997,104.42,16.04,10.65,40.87,69.54,284.48,138.6,95.64,26.44,45.3,114.86,106.11
1063,1998,45.63,42.6,29.17,196.9,215.81,129.3,130.1,92.78,129.42,132.28,22.17,18.76
1063,1999,109.16,22.52,97.81,87.8,273.51,193.13,46.59,180.58,225.24,160.56,119.92,54.13
1063,2000,8.3,11.39,71.46,228.66,98.81,97.89,168.74,149.88,179.21,486.21,215.66,64.78
1063,2001,69.25,72.74,159.14,60.82,217.94,115.87,197.84,150.97,94.37,160.9,51.43,19.85
1063,2002,22.15,167.96,58.26,96.52,321.63,220.38,159.58,259.85,136.13,96.67,276.09,75.83
1063,2003,28.89,27.53,15.28,94.72,57.28,73.23,95.2,103.37,44.82,68.17,183.32,187.65
1063,2004,90.61,136.25,55.29,162,155.45,93.98,100.69,120.16,54.34,215.3,152.97,73.63
1063,2005,17.19,18.4,53.55,165.83,114.61,119.47,94.36,155.29,191.19,107.2,50.88,38.61
1063,2006,76.54,67.37,70.04,79.93,115.51,86.11,52.86,122.17,275.29,90.86,51.41,69.4
1063,2007,59.4,39.92,87.42,43.69,229.61,211.06,81.55,202.81,83.18,76.99,65.64,21.62
1063,2008,94.01,28.64,51.67,144.5,236.37,147.13,219.88,90.26,188.69,70.52,274.93,259.18
1063,2009,92.76,75.02,129.47,359.46,101.28,158.85,111.93,121.82,117.73,73.4,90.22,104.89
1063,2010,78.06,88.06,124.55,78.64,264.9,225.29,90.98,194.8,110.19,154.06,241.57,99.16
1063,2011,28.95,71.57,204.23,35.87,68.71,243.4,239.37,92.95,111.55,44.36,299.31,33
1063,2012,71.32,23.15,67.76,185.35,238.18,135.23,248.01,220.07,97.42,72.21,215.03,35.57
1063,2013,34.08,75.44,157.23,214.4,359.45,118.76,112.12,124.41,96.83,138.15,132.22,105.89
1063,2014,111.27,147.74,113.95,78.98,140.05,173.13,238.13,260.32,76.79,132.89,333.07,80.12
1063,2015,58.45,131.74,137.32,133.02,198.12,158.02,69.53,130.85,169.84,162.04,17.22,6.71
1063,2016,38.78,138.01,119.86,130.13,195.55,189.91,134.95,129.9,65.93,141.1,329.62,59.21
1063,2017,13.76,63.75,160.96,104.23,108.24,206.68,114.25,125.63,100.63,9.41,54.21,72.32
1063,2018,254.38,83.13,147.59,182.53,201.36,137.03,125.17,50.2,97.65,226.48,275.57,32.41
1063,2019,12.06,37.7,26.95,185.39,129.72,149.47,151.94,138.51,108.79,228.78,353.66,132.16
1063,2020,20.85,13.9,98.89,91.28,145.2,161.7,69.92,121.43,50.37,183.5,15.5,71.54
1063,2021,106.41,52.07,32.84,94.32,169.72,95.96,161.66,101.34,78.8,113.53,142.59,32.91
1063,2022,4.66,9.7,32.64,100.58,128.23,126.24,76.78,65.88,76.44,161.23,48.27,69.46
1066,1991,75.69,42.11,351.54,102.78,107.66,157.26,59.75,78.85,178.14,189.78,39.11,55.65
1066,1992,50.05,34.68,71.25,165.59,126.58,320.45,112.04,142.7,292.42,290.98,52.48,68.71
1066,1993,21.67,10.23,134.88,257.71,119.09,164.52,182.44,146.45,518.44,285.81,107.47,51.33
1066,1994,174.1,145.46,28.73,138.85,254.48,94.95,70.73,147.7,500.01,131.56,406.3,43.1
1066,1995,60.27,78.35,32.97,307.24,214.37,181.16,105.52,115.12,217.29,43.87,93.79,97.73
1066,1996,177.62,89,89.31,67.12,202.13,142.64,151.75,217.69,89.37,259.26,253.55,162.94
1066,1997,108.13,32.39,12.28,36.32,97.52,355.16,168.54,121.75,35.01,49.61,137.73,119.53
1066,1998,56.53,48.91,36.91,247.47,240.29,146.51,141.83,101.91,170.93,149.96,32.52,21.17
1066,1999,121.3,35.04,127.76,108.21,277.09,219.19,67.82,220.9,301.47,199.18,130.42,67.92
1066,2000,12.65,21.53,88.05,258.06,110,94.39,227.57,170.5,215.25,581.63,259.23,88.66
1066,2001,86.76,83.79,175.66,64.12,197.72,173.27,248.32,167.18,110.39,216.94,53.67,22.5
1066,2002,27.8,171.99,68.67,93.34,387.15,243.33,157.74,226.54,158,121.76,329.74,74.68
1066,2003,34.26,32.78,16.45,104.16,79.65,89.7,125.89,117.55,48.04,83.7,207.96,197.44
1066,2004,97.92,137.33,62.93,172.68,149.45,87.19,118.59,166.4,73.78,261.95,184.98,77.73
1066,2005,31.91,17.29,63.82,181.16,129.35,142.07,137.98,147.7,207.07,105.36,60.78,35.16
1066,2006,82.57,79.21,84.1,96.06,148.32,121.58,71.29,132.3,268.47,129.12,66.1,97.11
1066,2007,75.11,48.35,89.74,44.71,258.41,249.11,89.45,227.08,98.58,83.95,77.49,26.24
1066,2008,111.05,34.05,65.43,165.66,242.49,177.39,217.74,109.03,222.82,97.52,302.35,255.81
1066,2009,88.52,104.62,148.23,380.04,121.45,185.83,138.84,135.63,131.17,65.26,110.51,119.69
1066,2010,79.58,93.22,144.54,80.47,319.33,219.85,113.79,249.89,117.14,175.45,267.35,125.52
1066,2011,35.29,81.59,198.59,38.93,81.7,278.01,282.2,126.24,112.13,51.09,336.33,48.54
1066,2012,75.18,23.04,70.76,209.44,243.82,162.52,217.67,275.26,102.32,90.44,253.44,50.37
1066,2013,34.21,77,151.64,239.82,376.53,133.63,125,137.52,130.04,166.95,158.08,129.16
1066,2014,125.1,174.12,119.69,90.13,134.01,191,242.93,311.81,86.24,180.46,405.83,88.62
1066,2015,73.08,123.6,132.14,143.65,180.5,134.01,79.69,142.61,215.33,168.14,24.48,11.01
1066,2016,53.18,150.75,123.23,165.54,204.65,204.51,139.78,156.08,71.55,138.77,336.59,60.94
1066,2017,15.68,70.09,191.91,103.46,134.32,197.87,114.99,152.86,110.84,14.42,62.53,85.59
1066,2018,284.88,78.94,157.05,200.38,215.45,133.59,141.78,68.5,110.4,263.86,315.78,42.05
1066,2019,17.62,39.85,35.6,222.24,128.2,166.79,120.02,159.05,109.37,288.18,382.39,156.16
1066,2020,18.29,27.62,99.51,92.31,172.18,188.63,104.04,141.97,56.8,272.1,21.75,83.57
1066,2021,112.36,63.42,36.64,113.87,196.63,135.84,231.9,141.53,110.43,136.12,133.33,41.74
1066,2022,8.25,18.29,44.82,112.6,135.54,163.33,100.18,76.58,102.56,200.51,61.91,85.5
1078,1991,56.8,12.35,219.58,79.19,131.84,28.99,12.45,32.18,84.86,130.23,23.51,16.49
1078,1992,49.36,30.71,25.98,106.22,58.23,271.22,69.72,24.33,143.47,218.7,31.78,49.44
1078,1993,7.62,11.12,129.88,162.45,86.19,86.26,36.44,34.46,226,140.52,87.68,16.88
1078,1994,114.38,107.87,21.14,124.09,116.39,88.9,14.55,21.86,254.79,86.45,290.96,27.42
1078,1995,24.91,41.02,11.06,166.47,144.62,141.35,28.75,37.72,146.52,25.03,90.77,78.01
1078,1996,162.69,92.2,70.65,67.97,71.62,45.51,28.59,51.23,65.25,240.96,124.96,141.65
1078,1997,97.44,4.03,3.73,12.11,22.14,154.5,40.51,45.37,7.9,19.05,73.36,94.96
1078,1998,33.05,45.08,12.73,105.49,132.71,44.21,30.25,31.91,45.42,92.25,10.83,16.71
1078,1999,108.36,8.02,73.8,59.82,175.06,65.56,22.47,56.79,91.78,109.41,103.96,33.54
1078,2000,6.04,4.22,42.7,162.11,59.69,106.02,46.73,59.85,89.68,290.62,168.96,49.44
1078,2001,50.52,49.25,113.65,27.02,175.89,19.52,64.9,35.37,50,73.25,40.15,8.64
1078,2002,17.39,175.45,39.81,82.85,251.22,109.95,86.59,163.92,77.79,67.95,199.79,66.76
1078,2003,26.12,13.2,5.88,64.37,21.79,25.62,11.67,21.29,32.49,33.12,151.71,169.78
1078,2004,87.53,132.84,32.95,129.81,113.6,36.17,17.69,24.18,25.65,110.6,133.97,70.71
1078,2005,7.81,19.25,27.65,119.95,54.41,32.06,25.57,112.76,137.41,137.12,31.41,37.09
1078,2006,71.57,64.22,30.45,31.05,43.29,9.45,13.43,45.86,264.82,30.48,26.19,43.88
1078,2007,33.78,17.49,66.08,30.6,164.82,121.28,10.82,75.52,60.7,65.95,63.92,14.49
1078,2008,96.84,19.55,23.82,96.04,183.53,96.92,53.83,21.48,104.96,32.55,233.6,257.93
1078,2009,96.49,57.62,103.52,325.67,30.17,47.24,21.45,37.44,91.33,47.41,83.11,85.66
1078,2010,83.55,84.17,106.79,48.38,157.63,140.28,17.07,95.5,43.79,114.71,217.87,105.9
1078,2011,26.43,60.85,210.21,24.65,28.19,190.55,69.67,11.87,44.49,36.14,239.9,12.87
1078,2012,62.38,20.97,60.74,124.94,161.47,35.15,94.56,28.52,87.74,54.76,182.27,25.72
1078,2013,44.52,53.48,161.99,154.93,231.98,58.96,58.7,49.13,41.53,98.96,124.68,100.85
1078,2014,119.27,123.25,131.05,79.68,101.63,97.58,127.58,54.47,27.71,53.64,249.87,89.18
1078,2015,43.18,145.14,130.99,83.1,121.1,128.92,20.21,118.41,62.82,134.01,8.24,7.06
1078,2016,18.53,128.1,93.02,44.13,114.55,46.99,35.1,53.45,63.08,68.7,257.28,56.07
1078,2017,10.8,53.84,90.2,76.43,56.29,88.24,21.77,24.65,35.17,2.41,62.05,58.93
1078,2018,146.11,81.27,120.77,127.92,193.81,138.17,40.76,14.79,55.82,167.98,194.46,12.33
1078,2019,8.99,39.63,11.49,130.73,97.68,56.68,101.16,36.68,62.97,138.39,320.86,81.68
1078,2020,15.75,3.23,66.03,65.61,124.59,74.33,30.68,52.93,43.54,86.12,6.57,88.39
1078,2021,125.15,25.77,11.16,54.78,78.12,27.21,68.02,32.4,38.14,62.56,139.7,20.84
1078,2022,2.51,6.79,15.06,64.11,80.69,56.06,30.15,35.42,28.07,80.81,36.49,61.77
1082,1991,60.07,15.76,243.4,70.65,116.53,38.01,12.08,25.77,101.05,147.46,27.54,29.59
1082,1992,49.49,32.35,41.22,112.69,56.45,282.04,59.92,42.05,180.21,239.94,35.43,55.54
1082,1993,11.53,9.87,120.16,169.35,88.78,88.37,63.81,30.7,281.49,177.99,86.74,22.07
1082,1994,130.01,115.76,26.56,116.23,138.86,71.96,11.18,21.53,279.3,100.86,359.94,32.79
1082,1995,30.63,49.16,15.97,191.37,173.68,143.73,30.42,34.02,156.93,32.84,94.92,83.13
1082,1996,184.09,85.16,62.08,57.69,96.42,59.48,34.49,62.85,63.32,253.65,162.43,145.16
1082,1997,101.16,13.03,5.03,13.59,31.07,187.33,50.86,50.51,10.58,19.45,90.76,109.65
1082,1998,38.43,54.16,15.41,139.01,159.98,50.89,26.5,31.77,69.24,100.47,14.31,15.64
1082,1999,121.03,11.55,98.63,69.2,186.6,61.48,28.16,68.17,133.29,129.76,112.44,38.8
1082,2000,8.4,9.95,53.63,185.82,67.17,75.36,68.61,65.1,112.33,383.9,203.37,63.03
1082,2001,58.67,53.5,126.74,27.67,165.98,41.5,90.08,36.57,63.75,106.47,41.1,10.1
1082,2002,22.53,181.11,43.98,80.7,325.62,122.41,81.57,153.83,90.59,81.35,243.92,64.14
1082,2003,29.54,15.22,4.89,62.81,30.24,23.32,13.63,28.26,36.62,40.24,177.96,196.48
1082,2004,89.35,142.96,39.66,139.5,124.36,31,20.37,37.03,28.15,143.27,167.08,73.41
1082,2005,17.39,15.58,32.69,123.37,55.83,38.12,40.9,123.17,162.88,132.56,35.3,34.5
1082,2006,75.12,73.71,34.81,40.05,61.29,10.44,14.51,56.31,254.61,47.68,34.09,66.18
1082,2007,48.17,21.82,65.39,27.57,188.74,132.9,9.82,92.57,74.72,66.62,74.81,15.12
1082,2008,104.85,24.62,29.29,112.12,173.9,110.49,54.69,23.22,127.25,41.15,257.84,254.38
1082,2009,91.2,83.83,120.45,363.8,29.88,45.94,27.42,37.65,97.13,44.14,87.23,99.49
1082,2010,81.79,86.81,112.52,49.69,188.83,129.03,19.77,129.12,48.86,129.41,239.61,124.5
1082,2011,28.45,65.32,206.82,25.13,34.06,199.01,82.67,23.07,40.88,37.93,291.29,17.27
1082,2012,62.56,19.68,57.77,145.37,170.9,42.81,92.27,32.05,77.04,65.11,215.68,28.05
1082,2013,42.04,50.51,158.6,174.57,271.11,68.07,56.08,56.49,70.78,112.92,141.44,119.96
1082,2014,133.79,151.63,133.09,76.64,104.12,96.38,140.28,78.66,32.66,79.23,322.59,92.22
1082,2015,53.77,144.94,120.87,88.74,123.92,123.81,23.28,119.48,82.88,136.14,13.81,7.11
1082,2016,24.22,134.05,92.07,56.78,138.24,57.2,38.23,61.49,56.49,70.08,258.08,56.19
1082,2017,10.74,57.14,107.67,75.45,77.05,108.99,20.27,29.54,38.65,4.31,61.65,61.68
1082,2018,174.32,72.52,125.27,144.68,192.9,135.26,40.44,21.71,60.89,192.1,227.72,15.14
1082,2019,9.75,43.11,16.81,150.87,100.4,66.6,87.47,33.47,61.33,183.98,356.78,102.07
1082,2020,15.39,6.97,69.64,64.99,119.58,87.96,30.38,62.16,36.22,134.91,7.83,94.72
1082,2021,128.51,32.86,10.8,55.81,101.23,25.28,82.54,42.17,54.84,86.6,134.01,22.94
1082,2022,4.91,10.63,18.55,68.11,63.04,55.98,23.5,36.9,31.6,102.52,40.17,70.16
1086,1991,69.38,35.52,320.76,99.32,128.44,122.81,50.24,67.28,157.81,179.61,31.03,37.18
1086,1992,47.37,31.38,54.81,145.7,113.69,346.73,117.67,104.73,269.05,273.37,41.13,52.81
1086,1993,14.81,11.89,148.09,242.92,111.6,164.97,130.82,136.25,444.84,230.49,105.54,41.64
1086,1994,152.49,137.95,28.39,137.62,215.86,93.41,58.15,136.43,475.99,123.31,358.9,31.9
1086,1995,44.79,66.28,23.46,275.28,210.99,183.48,90.81,91.4,206.2,32.54,91.07,92.19
1086,1996,168.7,97.57,92.9,78.21,174.17,121.21,125.31,188.21,83.25,251.58,204.44,156.97
1086,1997,104.42,16.04,10.65,40.87,69.54,284.48,138.6,95.64,26.44,45.3,114.86,106.11
1086,1998,45.63,42.6,29.17,196.9,215.81,129.3,130.1,92.78,129.42,132.28,22.17,18.76
1086,1999,109.16,22.52,97.81,87.8,273.51,193.13,46.59,180.58,225.24,160.56,119.92,54.13
1086,2000,8.3,11.39,71.46,228.66,98.81,97.89,168.74,149.88,179.21,486.21,215.66,64.78
1086,2001,69.25,72.74,159.14,60.82,217.94,115.87,197.84,150.97,94.37,160.9,51.43,19.85
1086,2002,22.15,167.96,58.26,96.52,321.63,220.38,159.58,259.85,136.13,96.67,276.09,75.83
1086,2003,28.89,27.53,15.28,94.72,57.28,73.23,95.2,103.37,44.82,68.17,183.32,187.65
1086,2004,90.61,136.25,55.29,162,155.45,93.98,100.69,120.16,54.34,215.3,152.97,73.63
1086,2005,17.19,18.4,53.55,165.83,114.61,119.47,94.36,155.29,191.19,107.2,50.88,38.61
1086,2006,76.54,67.37,70.04,79.93,115.51,86.11,52.86,122.17,275.29,90.86,51.41,69.4
1086,2007,59.4,39.92,87.42,43.69,229.61,211.06,81.55,202.81,83.18,76.99,65.64,21.62
1086,2008,94.01,28.64,51.67,144.5,236.37,147.13,219.88,90.26,188.69,70.52,274.93,259.18
1086,2009,92.76,75.02,129.47,359.46,101.28,158.85,111.93,121.82,117.73,73.4,90.22,104.89
1086,2010,78.06,88.06,124.55,78.64,264.9,225.29,90.98,194.8,110.19,154.06,241.57,99.16
1086,2011,28.95,71.57,204.23,35.87,68.71,243.4,239.37,92.95,111.55,44.36,299.31,33
1086,2012,71.32,23.15,67.76,185.35,238.18,135.23,248.01,220.07,97.42,72.21,215.03,35.57
1086,2013,34.08,75.44,157.23,214.4,359.45,118.76,112.12,124.41,96.83,138.15,132.22,105.89
1086,2014,111.27,147.74,113.95,78.98,140.05,173.13,238.13,260.32,76.79,132.89,333.07,80.12
1086,2015,58.45,131.74,137.32,133.02,198.12,158.02,69.53,130.85,169.84,162.04,17.22,6.71
1086,2016,38.78,138.01,119.86,130.13,195.55,189.91,134.95,129.9,65.93,141.1,329.62,59.21
1086,2017,13.76,63.75,160.96,104.23,108.24,206.68,114.25,125.63,100.63,9.41,54.21,72.32
1086,2018,254.38,83.13,147.59,182.53,201.36,137.03,125.17,50.2,97.65,226.48,275.57,32.41
1086,2019,12.06,37.7,26.95,185.39,129.72,149.47,151.94,138.51,108.79,228.78,353.66,132.16
1086,2020,20.85,13.9,98.89,91.28,145.2,161.7,69.92,121.43,50.37,183.5,15.5,71.54
1086,2021,106.41,52.07,32.84,94.32,169.72,95.96,161.66,101.34,78.8,113.53,142.59,32.91
1086,2022,4.66,9.7,32.64,100.58,128.23,126.24,76.78,65.88,76.44,161.23,48.27,69.46
1099,1991,64.54,26.02,284.56,85.86,136.1,67.58,27.18,36.58,126.3,160.98,26.85,28.95
1099,1992,45.84,29.94,45.27,123.52,84.73,324.79,96.9,51.04,213.88,252.04,34.39,45.5
1099,1993,13.32,12.14,149.48,214.77,86.83,129.25,74.04,88.58,341.73,178.8,96.92,34.64
1099,1994,137.18,129.04,26.05,125.77,164.14,79.11,29.53,80.01,393.7,109.48,331.21,27.09
1099,1995,35.25,56.91,17.07,237.2,195.58,164.2,50.28,48.44,172.97,23.54,87.85,87.18
1099,1996,165.48,99.2,86.19,78.67,125.54,88.14,82.01,117.82,71.52,242.71,166.73,153.17
1099,1997,96.93,9.64,9.04,37.75,37.91,201.79,82.81,59.12,11.6,35.23,96.05,100.47
1099,1998,38.27,40.83,20.92,150.68,185.8,81.92,77.29,59.05,82.22,112.83,14.18,17.39
1099,1999,104.64,13.53,81.91,70.36,244.66,123.95,22.82,100.54,153.21,127.93,109.5,45.87
1099,2000,7.11,8.05,55.45,198.44,69.9,82.22,91.59,101.14,132.81,407.83,188.79,53.95
1099,2001,56.5,62.72,140.86,50.27,204.37,52.26,117.94,91.5,77.87,108.77,49.08,17.11
1099,2002,21.97,167.85,48.55,92.29,280.01,174.12,133.12,238.3,107.5,80.18,236.51,75.61
1099,2003,26.36,22.45,11.23,76.35,31.44,36.18,36.63,63.43,36.07,51.03,166.79,181.13
1099,2004,88.21,136.13,47.45,145.46,150.51,80.27,59.11,50.85,31.82,163.62,134.16,69.88
1099,2005,12.02,17.82,39.52,143.91,83.38,71.67,40.75,140.24,165.42,109.69,38.05,40.24
1099,2006,73.28,61.25,53.01,59.12,78.03,29.22,24.74,92.18,267.06,53.94,42.41,55.4
1099,2007,51.85,31.74,79.4,36.49,194.75,149.5,48.22,135.71,64.79,69.6,62.82,19.87
1099,2008,85.2,25.4,38.15,119.6,201.86,104.66,165.41,46.95,139.59,43.85,252.07,256.49
1099,2009,91.98,60.24,114.79,341.4,58.58,98.44,56.04,71.69,100.6,73.59,77.31,96.48
1099,2010,79.19,83.27,108.91,68.11,204.94,193.63,46.58,133.38,87.03,135.7,224.08,92.04
1099,2011,25.59,66.11,205.17,29.76,42.57,189.54,148.26,37.11,80.75,38.58,279.89,23.3
1099,2012,67.73,23.17,62.19,157.89,213.66,83.66,201.47,96.22,84.58,59.34,196.28,26.95
1099,2013,35.42,64.83,156.55,186.4,318.47,82.97,71.8,82.17,64.93,113.25,118.9,97.12
1099,2014,105.54,128.73,110.33,72.28,131.31,128.62,195.08,156.56,57.39,87.06,284.13,77.67
1099,2015,48.53,136.68,133.55,113.63,185.43,149.21,39.8,103.44,111.79,144.16,13.46,6.1
1099,2016,28.42,128.12,109.74,83.02,179.32,136.08,86.78,84.91,53.29,121.23,311.84,57.33
1099,2017,12.79,58.93,129.24,97.74,81.33,175.07,74.9,65.82,72.79,5.08,50.54,61.95
1099,2018,224.33,81.22,133.75,157.35,175.16,116.49,76.01,22.69,71.31,195.29,238.4,23.07
1099,2019,8.58,36.71,20.32,155.99,125.09,100.07,145.11,81.54,94.63,180.04,334.53,112.11
1099,2020,21.05,7.95,91.57,84.19,130.73,131.05,47.57,99.15,45.06,127.22,10.96,70.43
1099,2021,109.84,41.38,26.59,77.91,139.49,66.31,117.85,70.6,58.44,94.5,144.6,28.16
1099,2022,2.75,6.55,23.85,87.91,113.55,97.37,57.23,56.14,55.82,128.31,40.36,61.76
1101,1991,71.7,36.62,331.47,97.29,115.9,131.67,50.71,68.99,161.05,182.82,34.48,45.25
1101,1992,49.82,33.52,62.51,152.91,112.52,325,104.99,118.2,274.56,279.51,45.79,62.04
